note,line,quantifier,has_citation,text
concepts/storm-surge/02-theory.md,19,모든,1,> 본 §는 [`01-concept.md`](01-concept.md) 의 5 인자 정성 설명을 equation level 로 정형화. 모든 식은 Pugh 1987 (textbook/md/sea-level.md) 의 원본 번호 인용.
concepts/storm-surge/02-theory.md,163,모든,1,"상세 분석 — `_staging/from-modeling-wiki/knowledge/methods/adcirc-storm-surge.md (at commit a9618df^)` (source-code level, NWS 모든 모드 + Holland B + ATCF Best Track + IB suppression `NOIVB`)."
concepts/storm-surge/03-analysis-methods.md,161,모든,0,2. **데이터 낭비 없음** — annual maxima 와 달리 모든 시간 사용
concepts/storm-surge/04-code-and-tools.md,60,모든,0,ADCIRC 의 모든 parameter. 핵심 storm-surge 관련 필드:
concepts/storm-surge/06-model-application.md,32,전부,0,지배방정식과 surge 구성요소 (전부 `models/ADCIRC/source-analysis/` verified 링크):
concepts/storm-surge/07-ml-emulators.md,134,모든,0,- ST-GNN: 모든 station 에 같은 pooled forcing token
concepts/storm-surge/07-ml-emulators.md,292,모든,0,"**16 gauge stations (Table 3)** — Gulf Coast FL→AL→LA→TX, NOAA-NOS + TCOON 기관. 선정 기준: 모든 storm 에서 obs+modeled 데이터 결측 적은 station (결측 많으면 제외). 예: Cedar Key FL(node 3, landfall 직접 타격 max ~2.5m), Apalachicola FL(node 4, ~1.0m), Grand Isle LA(node 8, **최다연결 9**), Galveston Bay Entrance TX(node 12, landfall 원거리)."
concepts/storm-surge/07-ml-emulators.md,362,전부,1,- **6 IBTrACS ocean basin 전부**: NA(North Atlantic)·EP(East Pacific)·NI(North Indian)·SI(South Indian)·**WP(West Pacific)**·SP(South Pacific). → **★서태평양(WP) 포함 = 한국·일본 태풍 basin 학습됨** (§4.7·§6.6 직결).
concepts/tides/01-concept.md,56,모든,0,| 기준면 | Datum | 조위 측정의 기준 평면. 통상 거의 모든 조위가 그 이상이 되도록 설정 |
concepts/tides/02-theory.md,98,언제나,0,"> [PORTCALS]는 동의어로 *평형조석론*. ""어떤 순간의 해면은 해수에 작용하는 중력과 기조력이 언제나 서로 직각이 된다는 가정""으로 표현 ([PORTCALS] 평형조석론)."
concepts/tides/02-theory.md,261,모든,0,"> [PORTCALS]: ""모든 조석은 혼합조이지만 더 우세한 형태에 따라 일주조 또는 반일주조로 부른다"" — 분류는 상대적, 우세 성분 기준."
concepts/tides/02-theory.md,318,전부,1,한국 공식 정의 (국립해양조사원고시 **제2021-7호** 2021.3.31 전부개정 — [tides-khoa-nonharmonic-research.md](../../textbook/notes/tides-khoa-nonharmonic-research.md) §2):
concepts/tides/02-theory.md,364,반드시,1,> 통합 DB·자료원 사용 시 G/g 어느 기준인지 **반드시 확인**. tide_model 통합 DB의 g 컬럼에 일부 정점 변환 오차 발견 — 인용 시 DASHBOARD 조위관측소_조화상수.csv (검증된 정확값) 우선 ([tides-khoa-cross-verification.md](../../textbook/notes/tides-khoa-cross-verification.md) §3).
concepts/tides/04-code-and-tools.md,358,모든,0,> **핵심 원칙**: 모든 글로벌 조석 모델은 연안 sub-grid에서 한계 — **반드시 현지 tide gauge 검증** 후 사용. KHOA 조위 관측망 활용 필수.
concepts/tides/06-model-application.md,27,모든,0,모든 연안·해양 hydrodynamic 모델은 조석을 **외해 개경계 (open boundary) forcing**으로 입력. 두 방식:
concepts/waves/04-code-and-tools.md,105,모든,0,5. 시뮬레이션 진행 시 모든 coastline cells 에서 매 time-step spurious wave energy 누적
concepts/waves/04-code-and-tools.md,109,모든,0,- 모든 coastline cell 에서 동일한 magnitude · direction 의 spurious wave energy
concepts/waves/07-wave-transmission.md,100,모든,0,- **저농도 array**: 거의 모든 test에서 모델-데이터 우수 일치(예외: τ=0.95 s 대진폭 — overwash로 에너지 감쇠).
concepts/waves/08-wave-current-interaction.md,72,모든,0,"- altimeter $H_s$: denoised CCI-Hs(다중위성 retracking, **약 6 km** 해상도), 모든 mission positive bias·normalized mean <11%·scatter index <9%. altimeter 상관(Table 2): HYCOM 구동 **CORR 0.64**(전체)/0.55(central-jet), SSalto/Duacs 구동 0.68/0.65 — geostrophy 우세 영역서 SSalto/Duacs 가 더 정합."
concepts/waves/wave-breaking-cross-model.md,62,항상,1,- **SWAN 기본 ON**: BREAKING command 없어도 항상 활성(`OFF BREAKING`으로만 해제) — SWAN 저면마찰이 기본 OFF 인 것과 반대([[bottom-friction-cross-model]] §5 대조). γ 0.73 이 swantech Eq 2.68 Battjes-Stive 와 자기정합.
textbook/POLICY.md,28,모든,0,raw 파일명·Windows 경로 **직접 인용 금지**. 모든 인용은 [sources.yml](sources.yml)에 등록된 안정적 `source_id` 사용:
textbook/POLICY.md,96,모든,0,"- [sources.yml](sources.yml) — 모든 source_id, sha256, 메타데이터 (단일 진실)"
textbook/notes/theory-ch01-conservation.md,49,모든,1,"- 모든 보존법칙은 **동일 balance 구조 ""국소 변화율 + 이류(transport) = 생성원""** 을 공유. 임의 보존 성질 $\mu$(밀도)에 대한 (1차원 수심적분) balance 방정식 $\dfrac{\partial(\mu D)}{\partial t}+\dfrac{\partial(u_x\mu D)}{\partial x}=S$ — 좌변=국소 변화율+이류항, 우변=단위면적·단위시간당 생성/소산원 (holthuijsen2007, p.360, Eq. E.6; $D=\eta+d$ 수주 높이). Whitham(1974)의 일반 보존원리 $\partial_t P+\partial_x Q(P)$(RTT 와 유사, 파동밀도 $P$·플럭스밀도 $Q(P)$)도 동형 (hudspeth2005-wave-forces, "
textbook/notes/theory-ch02-continuity.md,43,모든,1,"- **비압축 조건 $\nabla\cdot\mathbf{u}=0$**: 비압축 유체는 $\tfrac{1}{\rho}\tfrac{D\rho}{Dt}=0$ 이므로 연속 비보존형에서 속도 발산이 0 → **divergenceless(nondivergent) flow** (water-wave-mechanics, p.26 Eq. 2.13·p.39, §2.3.4). 모든 위치에서 성립."
textbook/notes/theory-ch02-continuity.md,62,모든,0,- 다음: ch03 Euler(마스터에 $\phi=\rho\mathbf{u}$+무점성)·ch04 N-S(+Newtonian 응력) — 연속은 이후 모든 장의 제약조건.
textbook/notes/theory-ch05-rans.md,33,항상,1,"- **환경 유동은 거의 항상 난류**: 대양은 $U\sim0.1$ m/s·$L\sim1$ Mm 로 $\mathrm{Re}\sim10^{11}$ — 비선형 항이 $\mathrm{Re}>10\text{–}1000$ 에서 중요하므로 ""the ocean is turbulent"" (stewart-physical-ocean, p.130)."
textbook/notes/theory-ch06-boundary-layer.md,52,전부,1,"- **천이(층류→난류 경계층)**: 평판 관측 천이 $\mathrm{Re}_{cr}=5\times10^5$ (kundu-cohen-2008, p.390, Fig. 10.12 문맥) — 벽면 전단류의 불안정 파동(Tollmien-Schlichting)은 Orr-Sommerfeld 안정성 이론 축 (p.545·549-551, §12). **Falkner-Skan** 쐐기류 자기상사 해군 (p.387), **von Kármán(1921) 운동량 적분** 근사법(Pohlhausen 적용) (p.391-393, §10.6) — 전부 R1 코퍼스 확장으로 승격(난류 경계층 일반론은 [[theory-ch05-rans]] mixing length 로 부분 커버)."
textbook/notes/theory-ch07-vorticity.md,36,항상,1,"- **비회전(irrotational) → velocity potential**: 와도가 없는 유동은 속도를 스칼라 함수의 (음의) 기울기로 표현 $\mathbf{u}=-\nabla\phi$ — 흐름은 $\phi$ 감소 방향(""downhill"")으로 (water-wave-mechanics, p.42, §2.3, Eq. 2.70; $\phi$ 단위 = 길이²/시간). 이 비회전 조건이 선형파 퍼텐셜 유동의 전제 → [[theory-ch08-linear-waves]]. 와도장은 항상 **solenoidal** $\nabla\cdot\boldsymbol\omega=0$(curl 의 발산=0) (kundu-cohen-2008, p.179, Eq. 5.10 — R1 코퍼스 확장으로 복원)."
textbook/notes/theory-ch07-vorticity.md,47,항상,1,"- **3D vs 2D 와도**: 3차원 난류는 2차원과 근본적으로 다름 — **2D 에서는 와도선(vortex lines)이 항상 연직**이라 늘림 효과가 없음 (stewart-physical-ocean, p.38). 얕은(shallow) 대기·해양 유동이 2D 에 가까운 동역학."
textbook/notes/theory-ch07-vorticity.md,51,모든,1,"- ★**Planetary vorticity $f$**: 지구와 함께 회전하는 모든 것(해양·대기)이 갖는 와도 — **지구 자전율의 2배**, 곧 앞서의 **Coriolis 매개변수** $f=2\Omega\sin\phi$; 극에서 최대, 적도에서 0 (stewart-physical-ocean, p.212). [[theory-ch12-tides]] §2 Coriolis·Kelvin wave 와 연결."
textbook/notes/theory-ch08-linear-waves.md,24,전부,0,> 4-레이어 **① 이론** 노트. 위상평균·위상해상 모델 전부의 토대가 되는 소진폭 파 이론.
textbook/notes/theory-ch08-linear-waves.md,49,모든,1,"(water-wave-mechanics, p.77; holthuijsen2007, p.63 — ""$\omega^2 = gk\tanh(kd)$, 모든 파수 k 가 하나의 진동수에 대응""). 수심 $h$ 와 파수 $k$ 가 주어지면 진동수가 결정된다."
textbook/notes/theory-ch10-coastal-transformation.md,28,전부,0,> 4-레이어 **① 이론** 노트. 외양 파([[theory-ch08-linear-waves]])가 연안 수심 변화에서 겪는 변형(근거 의존 ①→① — 에너지 플럭스 $F=Ec_g$ 만; 쇄파 한계 등 본 장 단언은 전부 1차 출처 페이지에 직접 앵커).
textbook/notes/theory-ch12-tides.md,31,전부,1,"- 정량 이론의 출발은 **Newton(1642-1727)의 만유인력** 적용 (sea-level, p.18). 대조(spring)가 삭·망 부근에 온다는 관찰 기록은 그 이전부터 존재 (sea-level, p.16)."
textbook/notes/theory-ch14-coastal-morphodynamics.md,27,전부,1,> 탐색 링크(근거 의존 아님): 이송 공식 canonical [[theory-ch13-sediment-transport]] §8 · 연안류 [[theory-ch10-coastal-transformation]] · 도메인 `concepts/littoral-drift/`·`concepts/sediment-transport/` · 형태 수치모델 구현 `models/`(XBeach·Delft3D 등). (게이트 ⓒ 2차: 본 장 단언은 전부 1차 출처 직접 앵커 — ch13 근거 의존 아님.)
textbook/notes/theory-ch15-coastal-ocean-modeling.md,53,항상,1,"- **σ-좌표(지형추종)**: 수심으로 스케일한 연직좌표 $\sigma=\dfrac{z-\eta}{H+\eta}$ ($\eta$ = 수면, $-H$ = 바닥) — 격자가 수면·바닥에 항상 정합, 수심이 크게 변하는 영역에 적합 (stewart-physical-ocean, p.275, §15.4, Eq. 15.1; POM 문맥). **ROMS = hydrostatic·primitive equation·terrain-following**(stretched 연직좌표) 지역 모델 (p.274, §15.3)."
textbook/notes/theory-ch15-coastal-ocean-modeling.md,62,항상,1,"- **검증의 원리적 한계**: §3 의 경고(불충분 검증·코드 오류·round-off, stewart p.270)가 근거 — 출력은 비판적으로 수용. ※원 교재의 '모델-관측 불일치가 항상 모델 오류는 아니다(관측 오차·공간 대표성)' 는 코퍼스 직접 지지 미확인 — 미이식."
textbook/notes/tides-khoa-cross-verification.md,21,모든,0,> 본 노트는 3개 KHOA 자료 source 간 값을 직접 cross-check한 결과. **발견된 모든 불일치를 기록**.
textbook/notes/tides-khoa-nonharmonic-research.md,19,전부,0,"> **법적 근거**: 국립해양조사원고시 **제2021-7호** ""해양조사와 관련된 좌표계, 평균해수면, 기본수준면 및 약최고고조면에 관한 사항"" (2021.3.31 전부개정). [law.go.kr](https://law.go.kr/LSW/admRulLsInfoP.do?admRulSeq=2100000199750)"
textbook/notes/tides-khoa-nonharmonic-research.md,41,반드시,1,**위상 기준** ([변도성 2007] *The Sea* 12(3):234-238): G (Greenwich) / g (135°E KST) / κ (local) 3종. 변환 `g = G + 9·a (mod 360)`. 통합 자료 사용 시 어느 기준인지 반드시 확인 ([tides-khoa-cross-verification.md](tides-khoa-cross-verification.md) §3).
textbook/notes/tides-lubbad2009-overview.md,48,모든,0,| 기준면 | Datum | 조위 측정의 기준 평면. 대체로 거의 모든 조위가 그 이상이 되도록 설정 |
textbook/notes/waves-holthuijsen-toc.md,156,전부,0,| SWAN | **Ch.9 전부** | 미언급 | 미언급 |
